FID,city,day,max,min,weather,wind,windDesc,x,y
1156,罗定,2017/5/4 0:00:00,31,22,多云,微风,小于3级,111.493242100000003,22.690983989999999
1157,陆丰,2017/5/4 0:00:00,28,21,多云,微风,小于3级,115.788029800000004,22.967876720000000
1158,陆河,2017/5/4 0:00:00,27,21,多云,微风,小于3级,115.629196300000004,23.284406919999999
1159,禄劝,2017/5/4 0:00:00,26,11,多云,西南风~微风,3-4级~小于3级,102.593027500000005,25.943771040000001
1160,绿春,2017/5/4 0:00:00,26,15,多云,微风,小于3级,102.245326500000004,22.879205639999999
1161,泸西,2017/5/4 0:00:00,28,13,多云,微风,小于3级,103.783252599999997,24.517287140000001
1162,陆良,2017/5/4 0:00:00,25,14,晴,微风,小于3级,103.707386000000000,25.037570540000001
1163,罗平,2017/5/4 0:00:00,29,15,晴,微风,小于3级,104.349278799999993,24.983157129999999
1164,龙陵,2017/5/4 0:00:00,21,10,小雨,微风,小于3级,98.842541710000006,24.499046230000001
1165,禄丰,2017/5/4 0:00:00,27,10,多云,微风,小于3级,102.026129800000007,25.185818990000001
1166,鲁甸,2017/5/4 0:00:00,29,13,晴,微风,小于3级,103.425855600000006,27.205702890000001
1167,临沧,2017/5/4 0:00:00,26,13,多云,微风,小于3级,100.092612900000006,23.887806099999999
1168,泸水,2017/5/4 0:00:00,28,18,小雨,南风,3-4级,98.859300480000002,26.070228199999999
1169,六库,2017/5/4 0:00:00,28,18,小雨,南风,3-4级,114.323253899999997,30.481068690000001
1170,丽江,2017/5/4 0:00:00,22,13,多云转晴,西风,4-5级~3-4级,100.229628399999996,26.875351089999999
1171,陇川,2017/5/4 0:00:00,27,14,小雨,微风,小于3级,97.965384779999994,24.381370610000001
1172,梁河,2017/5/4 0:00:00,25,13,小雨,微风,小于3级,98.322123149999996,24.743716500000001
1173,潞西,2017/5/4 0:00:00,27,15,小雨,微风,小于3级,98.426938690000000,24.329496899999999
1174,隆安,2017/5/4 0:00:00,33,22,多云,东南风,小于3级,107.690665600000003,23.110227710000000
1175,龙州,2017/5/4 0:00:00,32,22,多云转晴,东南风,小于3级,106.858538999999993,22.431578429999998
1176,柳州,2017/5/4 0:00:00,31,23,多云,南风,小于3级,109.422401800000003,24.329053349999999
1177,柳城,2017/5/4 0:00:00,31,23,多云,南风,小于3级,109.230196599999999,24.629882009999999
1178,鹿寨,2017/5/4 0:00:00,31,23,多云,南风,小于3级,109.802816000000007,24.532198390000001
1179,柳江,2017/5/4 0:00:00,31,23,多云,南风,小于3级,109.274220900000003,24.209538530000000
1180,来宾,2017/5/4 0:00:00,30,23,多云,南风,小于3级,109.231816499999994,23.741165930000001
1181,龙胜,2017/5/4 0:00:00,26,20,阴,南风,小于3级,110.010250499999998,25.868327980000000
1182,临桂,2017/5/4 0:00:00,27,21,阵雨转阴,南风,小于3级,110.071404599999994,25.306238449999999
1183,灵川,2017/5/4 0:00:00,27,21,阴,南风,小于3级,110.418129100000002,25.381008800000000
1184,荔浦,2017/5/4 0:00:00,29,22,阵雨转阴,南风,小于3级,110.368327899999997,24.525342890000001
1185,陆川,2017/5/4 0:00:00,30,23,阴转多云,南风,3-4级,110.272112899999996,22.251747040000001
1186,隆林,2017/5/4 0:00:00,38,17,晴,南风,小于3级,105.303213400000004,24.680432840000002
1187,乐业,2017/5/4 0:00:00,31,19,晴,南风,小于3级,106.517898700000003,24.829664240000000
1188,凌云,2017/5/4 0:00:00,35,22,晴,南风,小于3级,106.648379199999994,24.363726150000002
1189,灵山,2017/5/4 0:00:00,31,24,多云,南风,小于3级,109.147747600000002,22.315715690000001
1190,临高,2017/5/4 0:00:00,35,23,多云,微风,小于3级,109.724101500000003,19.805922010000000
1191,陵水,2017/5/4 0:00:00,31,24,多云,微风,小于3级,109.948660700000005,18.575984850000001
1192,乐东,2017/5/4 0:00:00,33,21,多云,微风,小于3级,109.062697999999997,18.658613559999999
1193,路环岛,2017/5/4 0:00:00,26,22,多云,微风,小于3级,113.584913799999995,22.126129610000000
1194,密云,2017/5/4 0:00:00,14,3,多云转小雨,微风,小于3级,117.001200499999996,40.532843360000001
1195,门头沟,2017/5/4 0:00:00,13,5,多云转小雨,微风,小于3级,115.795795400000003,40.000893030000000
1196,闵行,2017/5/4 0:00:00,27,17,多云转阴,东南风~东风,小于3级~3-4级,121.425024300000004,31.093537540000000
1197,木兰,2017/5/4 0:00:00,11,-4,晴,西南风,小于3级~3-4级,127.929838000000004,46.248171650000003
1198,牡丹江,2017/5/4 0:00:00,11,-3,多云转晴,微风~西北风,小于3级~4-5级,129.608035400000006,44.588521149999998
1199,穆棱,2017/5/4 0:00:00,10,-6,多云转晴,微风~西北风,小于3级~4-5级,130.395525899999996,44.576869860000002
1200,明水,2017/5/4 0:00:00,12,-3,晴,西风,4-5级,125.841268099999994,47.201247330000001
1201,漠河,2017/5/4 0:00:00,5,-9,晴转多云,西风~西北风,小于3级~4-5级,122.715720800000000,52.945658620000003
1202,密山,2017/5/4 0:00:00,10,-2,晴,西北风~西南风,小于3级~3-4级,132.176562399999995,45.469765430000002
1203,梅河口,2017/5/4 0:00:00,12,-3,晴,西北风~东风,小于3级,125.723515599999999,42.542649890000000
1204,满都拉,2017/5/4 0:00:00,6,-3,阴转中雨,东风,3-4级,117.138857400000006,36.192657300000000
1205,莫力达瓦,2017/5/4 0:00:00,11,-5,晴转多云,西风,小于3级~3-4级,100.093744200000003,28.787923849999999
1206,满洲里,2017/5/4 0:00:00,10,-10,晴转多云,西风,小于3级~4-5级,117.603686800000006,49.500031720000003
1207,满城,2017/5/4 0:00:00,15,8,多云转小雨,北风~东风,小于3级,115.277554400000000,38.970232889999998
1208,孟村,2017/5/4 0:00:00,12,5,多云转阴,东北风,4-5级~3-4级,117.159538400000002,38.091264709999997
1209,米脂,2017/5/4 0:00:00,20,10,阴转小雨,微风,小于3级,110.186901000000006,37.828529390000000
1210,勉县,2017/5/4 0:00:00,19,16,小雨转中雨,微风,小于3级,106.664578300000002,33.243885509999998
1211,眉县,2017/5/4 0:00:00,17,13,中雨,微风,小于3级,107.833843999999999,34.150539930000001
1212,牟平,2017/5/4 0:00:00,11,7,阴转多云,东北风~东风,5-6级~4-5级,121.569240100000002,37.272445859999998
1213,蒙阴,2017/5/4 0:00:00,17,9,小雨,东风~东南风,4-5级,118.036742399999994,35.747440079999997
1214,莫索湾,2017/5/4 0:00:00,3,-5,小雪转阴,西风~微风,3-4级~小于3级,86.322871789999994,44.861539550000003
1215,米泉,2017/5/4 0:00:00,-4,-9,小雪,微风,小于3级,87.666863849999999,43.959148050000003
1216,玛纳斯,2017/5/4 0:00:00,3,-5,小雪,西北风~微风,3-4级~小于3级,86.137668860000005,44.503551750000000
1217,木垒,2017/5/4 0:00:00,-4,-9,小雪转阴,西北风~微风,3-4级~小于3级,108.600097500000004,24.627251890000000
1218,麦盖提,2017/5/4 0:00:00,21,8,多云,微风,小于3级,78.242310160000002,38.848362710000004
1219,墨玉,2017/5/4 0:00:00,23,5,晴,微风,小于3级,80.047148109999995,38.384224150000001
1220,民丰,2017/5/4 0:00:00,26,8,晴,微风,小于3级,83.352763190000005,37.173146690000003
1221,墨竹工卡,2017/5/4 0:00:00,17,3,阵雨转阴,微风,小于3级,92.031891529999996,29.916717540000000
1222,米林,2017/5/4 0:00:00,13,5,阵雨转阴,微风,小于3级,94.018213489999994,29.248409960000000
1223,墨脱,2017/5/4 0:00:00,14,5,阵雨转阴,微风,小于3级,95.017836470000006,28.732210680000001
1224,芒康,2017/5/4 0:00:00,13,-3,小雪转阴,微风,小于3级,98.620760290000007,29.620318550000000
1225,民和,2017/5/4 0:00:00,19,12,小雨,东南风,4-5级,102.775994400000002,36.157717609999999
1226,玛多,2017/5/4 0:00:00,5,-4,小雪转多云,西风,3-4级~4-5级,98.244476789999993,34.797570200000003
1227,玛沁,2017/5/4 0:00:00,13,-3,雨夹雪转多云,西风,3-4级~4-5级,99.794261610000007,34.504017089999998
1228,门源,2017/5/4 0:00:00,15,4,雨夹雪,微风,小于3级,101.731343899999999,37.458384459999998
1229,岷县,2017/5/4 0:00:00,17,10,小雨,微风,小于3级,104.246726100000004,34.429644400000001
1230,民勤,2017/5/4 0:00:00,15,9,小雨转多云,西北风,5-6级~4-5级,103.202472599999993,38.827727990000000
1231,民乐,2017/5/4 0:00:00,11,5,扬沙转多云,东风~西北风,5-6级,100.798429299999995,38.473163419999999
1232,麦积,2017/5/4 0:00:00,18,14,小到中雨,微风,小于3级,106.052040300000002,34.520218470000003
1233,玛曲,2017/5/4 0:00:00,12,2,阴转小雨,微风,小于3级,101.668977400000003,33.850721989999997
1234,孟津,2017/5/4 0:00:00,14,7,中雨,东北风,4-5级,112.476996299999996,34.831148180000000
1235,民权,2017/5/4 0:00:00,19,10,小雨,东北风,4-5级~3-4级,115.178414099999998,34.696116519999997
1236,孟州,2017/5/4 0:00:00,15,8,中雨,东风~东北风,4-5级,112.769699099999997,34.925884390000000
1237,渑池,2017/5/4 0:00:00,12,6,小雨转中雨,东风~东北风,4-5级,111.802535399999996,34.839691430000002
1238,麻城,2017/5/4 0:00:00,26,19,多云转雷阵雨,微风,小于3级,115.089714599999994,31.217943120000001
1239,茅箭,2017/5/4 0:00:00,17,11,小雨转中雨,微风,小于3级,110.785952699999996,32.605601870000001
1240,马鞍山,2017/5/4 0:00:00,25,18,阴转雷阵雨,东南风~东风,小于3级~3-4级,118.515881800000002,31.688528160000001
1241,蒙城,2017/5/4 0:00:00,20,15,大雨转中雨,东北风~东风,4-5级,116.591512100000003,33.223043959999998
1242,明光,2017/5/4 0:00:00,24,15,雷阵雨,东北风~东风,4-5级,118.140726599999994,32.811835819999999
1243,闽清,2017/5/4 0:00:00,34,18,多云,微风,小于3级,118.778803100000005,26.212273390000000
1244,闽侯,2017/5/4 0:00:00,33,18,多云,微风,小于3级,119.122383200000002,26.182432190000000
1245,明溪,2017/5/4 0:00:00,32,18,多云转晴,微风,小于3级,117.218598799999995,26.418484130000000
1246,汨罗,2017/5/4 0:00:00,31,20,多云,南风,3-4级,113.125026800000001,28.801958089999999
1247,麻阳,2017/5/4 0:00:00,30,21,多云,南风,小于3级,109.729179099999996,27.791375729999999
1248,湄潭,2017/5/4 0:00:00,31,18,多云,东南风~南风,小于3级,107.491679899999994,27.764873370000000
1249,麻江,2017/5/4 0:00:00,27,21,多云,北风,小于3级,107.618712599999995,26.468253890000000
1250,米易,2017/5/4 0:00:00,33,17,多云转晴,南风,小于3级,102.000726299999997,26.932749359999999
1251,绵阳,2017/5/4 0:00:00,25,19,小雨转阵雨,旋转风,小于3级,104.705518999999995,31.504701260000001
1252,沐川,2017/5/4 0:00:00,29,20,阴转多云,北风~东风,小于3级,103.826502700000006,29.006905079999999
1253,马边,2017/5/4 0:00:00,28,19,阴转多云,北风~东风,小于3级,103.481387499999997,28.776739330000002
1254,眉山,2017/5/4 0:00:00,30,20,阴转多云,西南风,小于3级,103.841429599999998,30.061115080000000
1255,木里,2017/5/4 0:00:00,28,12,晴,旋转风,小于3级,100.953057099999995,28.360344110000000
1256,冕宁,2017/5/4 0:00:00,31,9,晴,旋转风,小于3级,102.068914100000001,28.514858660000002
1257,美姑,2017/5/4 0:00:00,31,13,多云转晴,旋转风,小于3级,103.101729899999995,28.443545060000002
1258,名山,2017/5/4 0:00:00,24,15,小雨,南风~北风,小于3级,103.227349099999998,30.132432590000001
1259,茂县,2017/5/4 0:00:00,20,11,小雨,东风,小于3级,103.635043300000007,31.855708310000001
1260,马尔康,2017/5/4 0:00:00,26,3,阴转小雨,西南风,小于3级,102.023304899999999,32.019303729999997
1261,绵竹,2017/5/4 0:00:00,25,19,小雨转阴,南风,小于3级,104.129293899999993,31.436657310000001
1262,梅州,2017/5/4 0:00:00,31,20,多云,微风,小于3级,116.126403100000005,24.304570609999999
1263,梅县,2017/5/4 0:00:00,31,20,多云,微风,小于3级,116.199543500000004,24.371491370000001
1264,麻章,2017/5/4 0:00:00,28,23,多云,微风,小于3级,110.338021800000007,21.094100370000000
1265,茂名,2017/5/4 0:00:00,28,23,多云,微风,小于3级,110.931245300000000,21.668225719999999
1266,茂港,2017/5/4 0:00:00,28,23,多云,微风,小于3级,110.986286500000006,21.579411289999999
1267,弥渡,2017/5/4 0:00:00,25,11,多云,微风,小于3级,100.581866099999999,25.191107769999999
1268,弥勒,2017/5/4 0:00:00,31,14,多云,微风,小于3级,103.389765600000004,24.226171659999999
1269,蒙自,2017/5/4 0:00:00,30,18,多云,微风,小于3级,103.499688899999995,23.346571630000000
1270,马龙,2017/5/4 0:00:00,25,13,晴,微风,小于3级,103.513095399999997,25.368839999999999
1271,马关,2017/5/4 0:00:00,29,15,晴,微风,小于3级,104.270312300000001,22.956555380000001
1272,麻栗坡,2017/5/4 0:00:00,27,16,晴,微风,小于3级,104.902518299999997,23.225356349999998
1273,牟定,2017/5/4 0:00:00,26,13,多云,微风,小于3级,101.596757699999998,25.407356740000001
1274,墨江,2017/5/4 0:00:00,28,13,晴,微风,小于3级,101.555486500000001,23.363251139999999
1275,孟连,2017/5/4 0:00:00,30,14,晴,微风,小于3级,99.478067990000000,22.294225260000001
1276,勐海,2017/5/4 0:00:00,29,13,多云,微风,小于3级,100.337381500000006,21.960731039999999
1277,勐腊,2017/5/4 0:00:00,33,17,多云,微风,小于3级,101.461958999999993,21.736659719999999
1278,马山,2017/5/4 0:00:00,30,22,多云,东南风,小于3级,108.169604399999997,23.664942969999998
1279,蒙山,2017/5/4 0:00:00,28,21,多云,南风,小于3级,110.561222999999998,24.133850540000001
1280,宁河,2017/5/4 0:00:00,12,4,多云转小雨,东风,3-4级,117.689424000000002,39.381560999999998
1281,南川,2017/5/4 0:00:00,28,21,多云,微风,小于3级,107.177888300000006,29.141685769999999
1282,讷河,2017/5/4 0:00:00,14,-4,晴转多云,西风,3-4级,125.076553099999998,48.481453389999999
1283,宁安,2017/5/4 0:00:00,11,-4,多云转晴,微风~西北风,小于3级~4-5级,129.215317099999993,44.058017260000000
1284,嫩江,2017/5/4 0:00:00,12,-3,晴,西北风,3-4级,125.771275099999997,49.621866019999999
1285,农安,2017/5/4 0:00:00,14,-6,晴,东北风~西风,小于3级,125.094327100000001,44.461506090000000
1286,宁城,2017/5/4 0:00:00,12,-4,晴转多云,东风,3-4级,118.905499399999997,41.571040869999997
1287,那仁宝力格,2017/5/4 0:00:00,9,-7,晴转多云,西南风,4-5级,106.455534200000002,41.151127099999997
1288,南皮,2017/5/4 0:00:00,14,6,多云转阴,东北风,3-4级,116.865849800000007,38.023185699999999
1289,内丘,2017/5/4 0:00:00,10,8,小雨,北风,4-5级~3-4级,108.075066000000007,24.760381580000001
1290,南和,2017/5/4 0:00:00,11,8,小雨,北风,4-5级~3-4级,114.753089399999993,37.016963869999998
1291,宁晋,2017/5/4 0:00:00,11,8,小雨,北风,4-5级~3-4级,115.021678399999999,37.612086759999997
1292,南宫,2017/5/4 0:00:00,12,6,小雨,北风,4-5级~3-4级,115.479409599999997,37.286427410000002
1293,宁武,2017/5/4 0:00:00,8,-2,雨夹雪,东南风,小于3级~6-7级,112.193895800000007,38.821889669999997
1294,宁陕,2017/5/4 0:00:00,16,12,阵雨转中雨,微风,小于3级,108.451796299999998,33.536923569999999
1295,宁强,2017/5/4 0:00:00,18,15,小雨转中雨,微风,小于3级,106.140871000000004,32.914183260000001
1296,南郑,2017/5/4 0:00:00,19,17,小雨转中雨,微风,小于3级,106.969740700000003,32.812036139999996
1297,宁津,2017/5/4 0:00:00,13,6,小雨,东北风,4-5级,116.814555499999997,37.685621599999997
1298,宁阳,2017/5/4 0:00:00,17,9,小雨,东北风,4-5级,116.932938800000002,35.833600320000002
1299,尼勒克,2017/5/4 0:00:00,-1,-16,多云,微风,小于3级,83.231100400000003,43.816730950000000
1300,尼木,2017/5/4 0:00:00,15,-2,多云,微风,小于3级,90.095471070000002,29.603193839999999
1301,南木林,2017/5/4 0:00:00,14,-2,阴转多云,微风,小于3级,89.380043420000007,29.814825650000000
1302,聂拉木,2017/5/4 0:00:00,9,-2,多云,微风,小于3级,86.067461010000002,28.599823829999998
1303,乃东,2017/5/4 0:00:00,17,3,阵雨转阴,微风,小于3级,91.832040100000000,29.213115940000002
1304,那曲,2017/5/4 0:00:00,7,-7,阴转多云,微风,小于3级,92.067018370000000,31.480679830000000
1305,尼玛,2017/5/4 0:00:00,7,-8,阴转多云,微风,小于3级,87.654846649999996,33.536965979999998
1306,聂荣,2017/5/4 0:00:00,7,-7,阴转多云,微风,小于3级,92.642153449999995,32.249649759999997
1307,囊谦,2017/5/4 0:00:00,16,1,阵雨转多云,西风,小于3级~3-4级,96.137026010000000,32.178288569999999
1308,宁县,2017/5/4 0:00:00,14,10,小雨转中雨,微风,小于3级,108.114173399999999,35.571366269999999
1309,内黄,2017/5/4 0:00:00,9,7,小雨,东北风~北风,4-5级~3-4级,114.823343600000001,35.906569060000002
1310,南阳,2017/5/4 0:00:00,17,9,中雨转大雨,东北风,4-5级,112.542841899999999,33.011419570000001
1311,南召,2017/5/4 0:00:00,17,9,中雨转暴雨,东北风,4-5级,112.393666199999998,33.472841580000001
1312,内乡,2017/5/4 0:00:00,18,10,中雨转大雨,东北风,4-5级,111.847405100000003,33.224377179999998
1313,宁陵,2017/5/4 0:00:00,19,10,小雨,东北风,4-5级~3-4级,115.298400500000000,34.454601799999999
1314,南乐,2017/5/4 0:00:00,13,7,小雨,东北风,4-5级~3-4级,115.249823100000000,36.097697400000001
1315,南京,2017/5/4 0:00:00,24,18,多云转阴,东风,小于3级~3-4级,118.778074399999994,32.057235499999997
1316,南通,2017/5/4 0:00:00,22,16,多云转阴,南风~东风,小于3级~3-4级,120.873801000000000,32.014664539999998
1317,南漳,2017/5/4 0:00:00,16,13,中雨转大雨,微风,小于3级,111.764628599999995,31.643279799999998
1318,宁波,2017/5/4 0:00:00,29,17,多云,南风~东南风,小于3级,121.579006000000007,29.885258969999999
1319,宁海,2017/5/4 0:00:00,27,16,多云,南风~东南风,小于3级,121.463624400000000,29.314474090000001
1320,南陵,2017/5/4 0:00:00,28,18,多云,南风~东北风,小于3级,118.288216000000006,30.895981859999999
1321,宁国,2017/5/4 0:00:00,28,17,阴,南风~东风,小于3级,118.997024499999995,30.502936030000001
1322,宁德,2017/5/4 0:00:00,29,19,多云,微风,小于3级,119.542082199999996,26.656527420000000
1323,南安,2017/5/4 0:00:00,31,21,多云,微风,小于3级,118.388980700000005,25.017972550000000
1324,南靖,2017/5/4 0:00:00,31,19,多云,微风,小于3级,117.293054699999999,24.668805590000002
1325,宁化,2017/5/4 0:00:00,31,18,多云转晴,微风,小于3级,116.678118200000000,26.310073100000000
1326,南平,2017/5/4 0:00:00,32,20,多云,微风,小于3级,118.181882900000005,26.643626470000001
1327,南昌,2017/5/4 0:00:00,32,20,晴,微风,小于3级,115.893527500000005,28.689578000000001
1328,南昌县,2017/5/4 0:00:00,32,20,晴,微风,小于3级,116.071260899999999,28.620772039999999
1329,南城,2017/5/4 0:00:00,33,21,晴,西南风,3-4级,116.681732299999993,27.518966180000000
1330,南丰,2017/5/4 0:00:00,34,20,晴,西南风,3-4级,116.500361499999997,27.114896160000001
1331,龙市,2017/5/4 0:00:00,31,18,晴转多云,南风,小于3级,105.194828500000000,29.361822449999998
1332,南康,2017/5/4 0:00:00,31,20,多云,微风,小于3级,114.712561399999998,25.832943530000001
1333,宁都,2017/5/4 0:00:00,31,20,多云,微风,小于3级,116.012116300000002,26.590232459999999
1334,宁乡,2017/5/4 0:00:00,31,22,晴转多云,南风,小于3级,112.360465500000004,28.131212630000000
1335,南岳,2017/5/4 0:00:00,22,16,晴,南风,3-4级,112.708767100000003,27.259358570000000
1336,南县,2017/5/4 0:00:00,29,21,晴转多云,南风,小于3级,112.444499199999996,29.242714350000000
1337,宁远,2017/5/4 0:00:00,30,19,多云,南风,3-4级,111.988063199999999,25.653839560000002
1338,南明,2017/5/4 0:00:00,28,19,多云,南风,小于3级,106.724173500000006,26.541413270000000
1339,纳雍,2017/5/4 0:00:00,30,16,多云转晴,微风,小于3级,105.283876399999997,26.808508910000000
1340,南充,2017/5/4 0:00:00,27,21,阴转小雨,北风,小于3级,106.105553999999998,30.800965170000001
1341,南部,2017/5/4 0:00:00,26,20,阵雨转小雨,北风,小于3级,105.923513799999995,31.349802870000001
1342,南江,2017/5/4 0:00:00,22,18,中雨,旋转风,小于3级,106.836180999999996,32.337239210000000
1343,纳溪,2017/5/4 0:00:00,31,20,多云,旋转风,小于3级,105.390605600000001,28.614041369999999
1344,南溪,2017/5/4 0:00:00,32,20,多云转晴,微风,小于3级,104.941453400000000,28.897216490000002
1345,内江,2017/5/4 0:00:00,30,21,多云转阴,南风,小于3级,105.073055999999994,29.599461529999999
1346,宁南,2017/5/4 0:00:00,36,22,晴,旋转风,小于3级,102.716634499999998,27.091250349999999
1347,若尔盖,2017/5/4 0:00:00,15,2,阴转多云,西南风,小于3级,102.895582000000005,33.668819149999997
1348,南雄,2017/5/4 0:00:00,29,19,多云,微风,小于3级,114.386582799999999,25.189905400000001
1349,南澳,2017/5/4 0:00:00,27,21,多云,东南风~南风,小于3级~3-4级,117.070404800000006,23.439131820000000
1350,南海,2017/5/4 0:00:00,29,23,多云,微风,小于3级,113.041381299999998,23.078265389999999
1351,南涧,2017/5/4 0:00:00,28,14,多云,微风,小于3级,100.424900399999999,24.903013810000001
1352,南华,2017/5/4 0:00:00,26,11,多云,微风,小于3级,101.038012199999997,25.103522670000000
1353,宁洱,2017/5/4 0:00:00,28,12,晴,微风,小于3级,101.196860200000003,23.097350460000001
1354,怒江,2017/5/4 0:00:00,28,18,小雨,南风,3-4级,98.859932040000004,25.860676980000001
1355,宁蒗,2017/5/4 0:00:00,25,6,多云转晴,西风,4-5级,100.778301900000002,27.265588579999999
1356,南宁,2017/5/4 0:00:00,31,22,多云,东南风,小于3级,108.297233599999998,22.806492939999998
1357,宁明,2017/5/4 0:00:00,32,22,多云转晴,东南风,小于3级,107.294658900000002,22.005062339999998
1358,那坡,2017/5/4 0:00:00,31,20,晴,南风,小于3级,105.834705000000000,23.247545559999999
1359,南丹,2017/5/4 0:00:00,28,20,多云,南风,小于3级,107.468000700000005,25.119438830000000
1360,南沙岛,2017/5/4 0:00:00,30,27,多云,东风,5-6级,113.580223899999993,22.729893799999999
1361,平谷,2017/5/4 0:00:00,14,4,多云转小雨,微风,小于3级,117.150433399999997,40.215925450000000
1362,南汇,2017/5/4 0:00:00,24,16,多云转阴,东南风~东风,小于3级,120.766829299999998,30.929699090000000
1363,彭水,2017/5/4 0:00:00,27,18,多云转阵雨,微风,小于3级,108.272867700000006,29.359628260000001
1364,磐石,2017/5/4 0:00:00,12,-3,晴,微风,小于3级,126.174627799999996,43.057456109999997
1365,普兰店,2017/5/4 0:00:00,13,3,阴转多云,东北风~东风,5-6级~4-5级,122.274256699999995,39.620006140000001
1366,盘锦,2017/5/4 0:00:00,14,0,多云,北风,4-5级~3-4级,122.073227799999998,41.141248019999999
1367,盘山,2017/5/4 0:00:00,14,0,多云,北风,4-5级~3-4级,121.952165600000001,41.193475069999998
1368,平山,2017/5/4 0:00:00,11,7,小雨,东北风,3-4级,123.692575199999993,41.240400690000001
1369,平泉,2017/5/4 0:00:00,14,-5,晴转多云,微风,小于3级,118.739323499999998,41.075303769999998
1370,平乡,2017/5/4 0:00:00,12,8,小雨,北风,4-5级~3-4级,115.004818499999999,37.056110210000000
1371,平定,2017/5/4 0:00:00,7,4,小雨,东风,小于3级,113.768977899999996,37.849271420000001
1372,平遥,2017/5/4 0:00:00,9,6,小雨,微风,小于3级,112.265493300000003,37.148089779999999
1373,平顺,2017/5/4 0:00:00,6,3,小到中雨,东南风,小于3级,113.533688999999995,36.221794150000001
1374,蒲县,2017/5/4 0:00:00,15,9,小雨转小到中雨,北风,小于3级,111.162358699999999,36.424599700000002
1375,平陆,2017/5/4 0:00:00,15,12,小到中雨转小雨,东风,小于3级,111.251109299999996,34.888645769999997
1376,平鲁,2017/5/4 0:00:00,9,5,多云转中雨,北风,小于3级,112.304349900000005,39.640007390000001
1377,偏关,2017/5/4 0:00:00,14,3,小雨转中雨,东南风,小于3级~5-6级,111.671903299999997,39.464649229999999
1378,蒲城,2017/5/4 0:00:00,15,12,小雨转中雨,微风,小于3级,109.628246099999998,34.967696650000001
1379,平利,2017/5/4 0:00:00,20,15,阴转小到中雨,微风,小于3级,109.270397000000003,32.291256570000002
1380,平阴,2017/5/4 0:00:00,13,7,小雨转阴,东北风,4-5级~3-4级,116.422502100000003,36.203933440000000
1381,平度,2017/5/4 0:00:00,16,7,阵雨转阴,东北风~东南风,4-5级,119.951061999999993,36.788550049999998
1382,平原,2017/5/4 0:00:00,13,7,小雨,东北风,4-5级,116.430078899999998,37.156617609999998
1383,蓬莱,2017/5/4 0:00:00,11,7,小雨转多云,东北风~东风,5-6级~4-5级,120.862694300000001,37.661160410000001
1384,平邑,2017/5/4 0:00:00,17,9,小雨,东风~东南风,4-5级,117.682447699999997,35.434249999999999
1385,皮山,2017/5/4 0:00:00,22,8,晴,微风,小于3级,78.521850389999997,37.228318549999997
1386,普兰,2017/5/4 0:00:00,9,-3,阴,微风,小于3级,81.530582850000002,30.637119739999999
1387,平安,2017/5/4 0:00:00,21,10,阵雨转多云,东南风,4-5级,102.003964999999994,36.406411540000001
1388,平凉,2017/5/4 0:00:00,13,9,小到中雨,东南风,小于3级,106.688911200000007,35.550110189999998
1389,平川,2017/5/4 0:00:00,16,8,小雨,微风,小于3级,104.945609000000005,36.690350490000000
1390,平罗,2017/5/4 0:00:00,18,11,小雨,南风~北风,4-5级~3-4级,106.544379500000005,38.891511360000003
1391,彭阳,2017/5/4 0:00:00,15,11,小雨,南风~微风,4-5级~小于3级,106.662473300000002,35.972546260000001
1392,平顶山,2017/5/4 0:00:00,17,7,小雨转大雨,东北风,4-5级,113.300848999999999,33.745301460000000
1393,濮阳,2017/5/4 0:00:00,14,9,小雨转中雨,东北风,4-5级~3-4级,115.026627399999995,35.753297889999999
1394,平舆,2017/5/4 0:00:00,21,12,中雨,东北风,3-4级~4-5级,114.647448600000004,32.992143960000000
1395,浦口,2017/5/4 0:00:00,24,18,多云转阴,东风,小于3级~3-4级,118.569124799999997,32.059062300000001
1396,沛县,2017/5/4 0:00:00,19,11,小雨,东北风,小于3级~3-4级,116.911468400000004,34.700648160000000
1397,邳州,2017/5/4 0:00:00,20,10,小雨,东北风,小于3级~3-4级,117.903059999999996,34.402946389999997
1398,平湖,2017/5/4 0:00:00,27,17,晴,东南风~东风,3-4级~4-5级,121.105839000000003,30.716528589999999
1399,平阳,2017/5/4 0:00:00,26,17,多云,西南风,3-4级,120.389387299999996,27.637700760000001
1400,浦江,2017/5/4 0:00:00,33,18,晴转多云,东风,小于3级,119.910487500000002,29.526266410000002
1401,磐安,2017/5/4 0:00:00,31,17,多云,东南风,小于3级,120.567447200000004,29.044202490000000
1402,普陀,2017/5/4 0:00:00,24,15,多云,南风~东南风,小于3级,121.398442900000006,31.263742929999999
1403,潘集,2017/5/4 0:00:00,21,16,中雨转雷阵雨,东风,4-5级,116.866192999999996,32.800694620000002
1404,平潭,2017/5/4 0:00:00,24,19,多云,西南风,3-4级,119.766453200000001,25.537737669999999
1405,屏南,2017/5/4 0:00:00,28,15,多云,微风,小于3级,118.989291499999993,26.921561590000000
1406,莆田,2017/5/4 0:00:00,29,20,多云,微风,小于3级,119.077731000000000,25.448450139999998
1407,平和,2017/5/4 0:00:00,31,19,多云,微风,小于3级,117.200720899999993,24.324490600000001
1408,浦城,2017/5/4 0:00:00,31,19,多云,微风,小于3级,118.524297599999997,27.945164129999998
1409,彭泽,2017/5/4 0:00:00,30,19,晴,微风,小于3级,116.629332099999999,29.834597410000001
